2000,bremlin & friends: episode 1 - my big fat goat wedding,"wtf is a bremlin?  and who are his idiot friends?  watch this new, twisted and hilarious adult cartoon and find out!",film & video/comedy,10000,USD,30,Tuesday,September,0,0,0,0,failed
2001,count to 10.000,"i will count from 0 to 10.000. that's basically it, might add explosions, but i'm not really sure at this point.",film & video/comedy,20,EUR,31,Saturday,September,0,0,0,0,failed
2002,own the buster balloon show on dvd!,"help support my kickstarter campaign, and you could own your very own copy of my comedy balloon show!",film & video/comedy,20000,USD,30,Saturday,September,12735,106,0,0,failed
2003,our natural environment - satire,"a movie about stereotypical people: i.e. hipsters, gamers, jocks, etc. like the crocodile hunter walking through a college campus.",film & video/comedy,65000,USD,60,Friday,September,20,1,0,0,failed
2004,virtually the same - a lockdown corona diary,"a complete collection of my 2020 corona diary. an inky slice of life comic diary of my experience 
in the uk, since the pandemic began.",comics/graphic novels,850,GBP,30,Monday,August,2695,112,1,1,successful
2005,"distance - running, comedy and covid 19.","when comedy clubs close and parkruns stop, comedian john cooper draws life as it happens during the 2020 pandemic.",comics/graphic novels,493,GBP,30,Monday,August,1034,72,1,1,successful
2006,robin hood the legend of sherwood graphic novel #1,"a deluxe, over-sized 56 page graphic novel based on robin hood. classic re-telling of the legend! all ages. a rollicking adventure!",comics/graphic novels,7000,USD,29,Saturday,August,9446,219,1,1,successful
2007,aztlan graphic novel,"a mesoamerican fantasy. this is the story of the fourth sun, of its cataclysm, and the heroes that tried to prevent it.",comics/graphic novels,530000,MXN,32,Thursday,August,658841,1072,1,1,successful
2008,ghost band: a 96 page graphic novel performance!,"the human race is going to be wiped out in 24 hours, so let's start a band! with illustrator anke gladnick.",comics/graphic novels,10000,USD,30,Wednesday,August,11021,270,1,1,successful
2009,graphic novel the undergrounds,an all-ages fantasy adventure,comics/graphic novels,1000,USD,13,Monday,August,1455,44,1,0,successful
2010,"robyn volume one - the legendary outlaw, with attitude",join the sherwood forest legend on her thrilling adventure - no one above another - and get exclusive rewards!,comics/graphic novels,3700,GBP,21,Thursday,August,10174,530,1,1,successful
2011,let's play volume 2,volume 2 of leeanne krecic's eisner-nominated webcomic with over 3.6 million subscribers!,comics/graphic novels,10000,USD,30,Tuesday,August,355563,5677,1,1,successful
2012,binary star vol. 2 + vol. 1 second edition hardcover,a grungy cyberpunk epic about an interstellar bounty hunter who teams up with an alien outlaw rather than turning him in.,comics/graphic novels,5500,USD,29,Tuesday,August,9262,244,1,1,successful
2013,worms crawl in,he’s a rotting dead corpse. she’s not. a macabre journey of self-discovery and redemption in a 160-page  graphic novel.,comics/graphic novels,1500,USD,31,Tuesday,August,2220,65,1,1,successful
2014,finding home volume 3: the prince,"the penultimate volume of the award-winning lgbt+ romance comic, printed as a graphic novel.",comics/graphic novels,5000,GBP,21,Tuesday,August,11946,497,1,1,successful
2015,champion's challenge: an earthdawn graphic novel,volume one: the journey begins,comics/graphic novels,1000,USD,25,Monday,August,3165,117,1,0,successful
2016,tomb sweet tomb - phantom manor enamel pins set,"pin's sur la célèbre attraction phantom manor de disneyland paris !
enamel pins set based on disneyland paris phantom manor!",design,900,EUR,31,Saturday,January,1779,61,1,0,successful
2017,pess eco-leather sneakers | stylish for business or pleasure,a sustainable shoe created with the artisan skills of japanese shoemakers using only one piece of eco-leather,design/product design,300000,JPY,46,Saturday,January,450091,27,1,1,successful
2018,letmelight: retro-reflective backpack for style and safety,a high-performance retro-reflective backpack made from “cordura” fabric and built to reflect light even in the darkest times,design/product design,10000,USD,39,Saturday,January,14879,92,1,0,successful
2019,moths of olympus,enamel pins of greek gods reimagined as whimsical moths,design/product design,400,USD,21,Friday,January,26876,564,1,0,successful
2020,itero pocket watches are back,modern pocket watches with a table desk transformation.,design/product design,3000,EUR,59,Friday,January,11971,107,1,0,successful
2021,kurq - the phone case that helps the planet,"the sustainable phone case made from cork. fashionable, unique, protective and only 1.7mm thin",design/product design,3000,EUR,30,Friday,January,3739,55,1,0,successful
2022,the bitbuckle - a belt buckle multitool for everyday carry,"the concealed carry utility knife & toolset for everyday carry -
lifetime guarantee & designed in denmark",design/product design,20000,DKK,35,Friday,January,107416,237,1,0,successful
2023,make 100 : the useless machine mk1,the useless machine - diy kit,design/product design,3000,HKD,35,Friday,January,8599,23,1,0,successful
2024,make 100 : alpinescape,miniature alps sculpture with agarwood backflow incense burner,design/product design,3000,HKD,35,Friday,January,3705,11,1,0,successful
2025,the bolt belt,a magnetic quick release edc belt,design/product design,2000,GBP,30,Friday,January,2433,37,1,0,successful
2026,card light & new kablecard,the compact reading light ever!,design/product design,12000,SGD,44,Friday,January,104026,1106,1,0,successful
2027,four seasons of japanese color-changing cups,ephemeral scenes of japan's four seasons appear and fade away as the temperature changes,design/product design,1000000,JPY,31,Friday,January,3853209,312,1,1,successful
2028,the writing in the stone,"the writing in the stone is a horror story set in ancient assyria, about 650 bc.",publishing/fiction,10500,GBP,42,Friday,June,29119,733,1,1,successful
2029,variant wars - the prisoners,"this book is an action packed, power driven story about a world divided by difference and the war that will end it all.",publishing/fiction,325,USD,7,Friday,June,425,7,1,0,successful
2030,"""1300 hours"" a military romance","an army nurse shares her perspective, complete w ptsd, moral trauma, and a k-9 mp service dog, w a big league hopeful. set in virginia",publishing/fiction,2200,USD,14,Thursday,June,2200,16,1,0,successful
2031,pasta wars: the pasta awakens,pasta wars est le premier roman pastafarien au monde! suivez les aventures de vermicelli face à l'infâme darth noodelicious!,publishing/fiction,2000,EUR,40,Thursday,June,2366,68,1,0,successful
2032,the algos series,"genre: scifi dystopia/            \r
   \r
imagine a future when brave new world consumerism and 1984 fascism collide.",publishing/fiction,222,CAD,60,Thursday,June,240,5,1,0,successful
2033,the city: a 'dystopian camp' tale of corporate london,"novel by critically acclaimed millennial author based on real events, an anthem for a generation of disillusioned bright young things",publishing/fiction,1000,GBP,60,Wednesday,June,1065,13,1,0,successful
2034,incursion: dragonfire,"knightmare hunted for vampires. the faeblade stopped a fae war. this time, section 28 fights for their very own survival.",publishing/fiction,500,USD,29,Tuesday,June,824,17,1,0,successful
2035,"music & mystery: ""danse macabre,"" a unique audio book!",crafting a ground-breaking audio book experience combining award-winning mystery with clue-providing music performed by the author!,publishing/fiction,6000,USD,37,Sunday,June,6275,72,1,0,successful
2036,the delhi detective's handbook by vish puri (& tarquin hall),"vish puri's illustrated guide to working as a pi in india, including tips on disguises, moustache grooming & what to eat on a stakeout.",publishing/fiction,6400,GBP,21,Wednesday,June,7216,201,1,0,successful
2037,eden,"this project to help fund pre-sale orders of my first novel, eden.",publishing/fiction,500,USD,41,Wednesday,June,910,21,1,0,successful
2038,tales of grandeur: heroes rise and fall,"help me publish my first novel, a fictional young adult high-fantasy entitled tales of grandeur: heroes rise and fall.",publishing/fiction,1000,USD,30,Monday,June,1180,31,1,0,successful
2039,fragile warriors,"i should have written a story about a magical book that sells itself instead of a sci-fi adventure, then i wouldn't need kickstarter.",publishing/fiction,500,USD,34,Sunday,June,766,37,1,0,successful
2040,out there hot sauces,"small batch, limited edition artisan hot sauces with unforgettable flavours and custom, collectable designs.",food/small batch,850,GBP,24,Sunday,August,1086,60,1,0,successful
2041,nördicca hidromiel,bebida ancestral hecha a base de miel de abeja.,food/drinks,120000,MXN,45,Saturday,August,129400,57,1,1,successful
2042,geek grind coffee k-cup coffee pods - 100% women owned farms,help us invest in k-cup coffee pod equipment and add 16 types of k-cups!,food/drinks,5000,USD,21,Saturday,August,12565,227,1,0,successful
2043,hi-fidelity,"a low to moderate abv nanobrewery and artist community located in portland, me!",food/drinks,7000,USD,30,Tuesday,August,8361,83,1,0,successful
2044,caffeine & green coffee truck,the caffeine & green coffee truck,food/food trucks,10000,USD,21,Monday,August,10315,42,1,0,successful
2045,"jazilupini grainless pasta: keto, gluten-free, vegan",we’ve taken a family favorite comfort food and made it a superfood! help us bring it to a store near you!,food/vegan,20000,USD,37,Monday,August,20197,405,1,0,successful
2046,alcohol alchemy by the dragon's head tavern,add a little magic to your mixed drinks with alcohol alchemy - a line of artisan bar mixers from the dragon's head tavern,food/drinks,2500,USD,60,Thursday,August,10237,110,1,1,successful
2047,stoned [edibles cookbook],cannabis-infused recipes for a sophisticated happy hour with biographies celebrating 100 years of counterculture,food/cookbooks,30000,CAD,30,Tuesday,August,30840,194,1,1,successful
